X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-6,00E-06;1,00E-08
323;-4,80E-02;2,08E+00;;
324;-5,00E-02;2,16E+00;;
325;-5,00E-02;2,16E+00;;
326;-5,40E-02;2,32E+00;;
327;-5,40E-02;2,32E+00;;
328;-6,00E-02;2,40E+00;;
329;-6,00E-02;2,40E+00;;
330;-6,40E-02;2,48E+00;;
331;-6,40E-02;2,48E+00;;
332;-6,80E-02;2,64E+00;;
333;-6,80E-02;2,64E+00;;
334;-7,00E-02;2,72E+00;;
335;-7,00E-02;2,72E+00;;
336;-7,20E-02;2,80E+00;;
337;-7,20E-02;2,80E+00;;
338;-7,60E-02;2,88E+00;;
339;-7,60E-02;2,88E+00;;
340;-7,20E-02;3,04E+00;;
341;-7,20E-02;3,04E+00;;
342;-7,00E-02;3,12E+00;;
343;-7,00E-02;3,12E+00;;
344;-7,20E-02;3,20E+00;;
345;-7,20E-02;3,20E+00;;
346;-7,40E-02;3,28E+00;;
347;-7,40E-02;3,28E+00;;
348;-7,20E-02;3,36E+00;;
349;-7,20E-02;3,36E+00;;
350;-7,80E-02;3,52E+00;;
351;-7,80E-02;3,52E+00;;
352;-8,40E-02;3,60E+00;;
353;-8,40E-02;3,60E+00;;
354;-8,60E-02;3,68E+00;;
355;-8,60E-02;3,68E+00;;
356;-8,60E-02;3,76E+00;;
357;-8,60E-02;3,76E+00;;
358;-7,80E-02;3,84E+00;;
359;-7,80E-02;3,84E+00;;
360;-7,20E-02;3,92E+00;;
361;-7,20E-02;3,92E+00;;
362;-7,20E-02;4,00E+00;;
363;-7,20E-02;4,00E+00;;
364;-7,00E-02;4,00E+00;;
365;-7,00E-02;4,00E+00;;
366;-6,60E-02;4,08E+00;;
367;-6,60E-02;4,08E+00;;
368;-6,40E-02;4,16E+00;;
369;-6,40E-02;4,16E+00;;
370;-6,00E-02;4,24E+00;;
371;-6,00E-02;4,24E+00;;
372;-5,80E-02;4,32E+00;;
373;-5,80E-02;4,32E+00;;
374;-5,80E-02;4,32E+00;;
375;-5,80E-02;4,32E+00;;
376;-5,80E-02;4,40E+00;;
377;-5,80E-02;4,40E+00;;
378;-5,60E-02;4,48E+00;;
379;-5,60E-02;4,48E+00;;
380;-5,40E-02;4,48E+00;;
381;-5,40E-02;4,48E+00;;
382;-5,00E-02;4,56E+00;;
383;-5,00E-02;4,56E+00;;
384;-4,40E-02;4,64E+00;;
385;-4,40E-02;4,64E+00;;
386;-4,40E-02;4,64E+00;;
387;-4,40E-02;4,64E+00;;
388;-4,20E-02;4,72E+00;;
389;-4,20E-02;4,72E+00;;
390;-3,60E-02;4,72E+00;;
391;-3,60E-02;4,72E+00;;
392;-3,20E-02;4,80E+00;;
393;-3,20E-02;4,80E+00;;
394;-3,20E-02;4,80E+00;;
395;-3,20E-02;4,80E+00;;
396;-3,20E-02;4,80E+00;;
397;-3,20E-02;4,80E+00;;
398;-3,60E-02;4,80E+00;;
399;-3,60E-02;4,80E+00;;
400;-3,60E-02;4,88E+00;;
401;-3,60E-02;4,88E+00;;
402;-3,40E-02;4,88E+00;;
403;-3,40E-02;4,88E+00;;
404;-3,20E-02;4,88E+00;;
405;-3,20E-02;4,88E+00;;
406;-2,80E-02;4,88E+00;;
407;-2,80E-02;4,88E+00;;
408;-2,40E-02;4,88E+00;;
409;-2,40E-02;4,88E+00;;
410;-2,20E-02;4,88E+00;;
411;-2,20E-02;4,88E+00;;
412;-2,20E-02;4,88E+00;;
413;-2,20E-02;4,88E+00;;
414;-2,00E-02;4,88E+00;;
415;-2,00E-02;4,88E+00;;
416;-2,00E-02;4,88E+00;;
417;-2,00E-02;4,88E+00;;
418;-2,20E-02;4,88E+00;;
419;-2,20E-02;4,88E+00;;
420;-2,00E-02;4,80E+00;;
421;-2,00E-02;4,80E+00;;
422;-2,00E-02;4,80E+00;;
423;-2,00E-02;4,80E+00;;
424;-1,80E-02;4,80E+00;;
425;-1,80E-02;4,80E+00;;
426;-1,60E-02;4,80E+00;;
427;-1,60E-02;4,80E+00;;
428;-1,60E-02;4,80E+00;;
429;-1,60E-02;4,80E+00;;
430;-1,60E-02;4,72E+00;;
431;-1,60E-02;4,72E+00;;
432;-1,40E-02;4,72E+00;;
433;-1,40E-02;4,72E+00;;
434;-1,40E-02;4,72E+00;;
435;-1,40E-02;4,72E+00;;
436;-1,20E-02;4,64E+00;;
437;-1,20E-02;4,64E+00;;
438;-1,00E-02;4,64E+00;;
439;-1,00E-02;4,64E+00;;
440;-8,00E-03;4,56E+00;;
441;-8,00E-03;4,56E+00;;
442;-1,00E-02;4,56E+00;;
443;-1,00E-02;4,56E+00;;
444;-6,00E-03;4,48E+00;;
445;-6,00E-03;4,48E+00;;
446;-8,00E-03;4,40E+00;;
447;-8,00E-03;4,40E+00;;
448;-1,20E-02;4,40E+00;;
449;-1,20E-02;4,40E+00;;
450;-1,00E-02;4,32E+00;;
451;-1,00E-02;4,32E+00;;
452;-8,00E-03;4,24E+00;;
453;-8,00E-03;4,24E+00;;
454;-8,00E-03;4,24E+00;;
455;-8,00E-03;4,24E+00;;
456;-6,00E-03;4,16E+00;;
457;-6,00E-03;4,16E+00;;
458;-6,00E-03;4,08E+00;;
459;-6,00E-03;4,08E+00;;
460;-6,00E-03;4,00E+00;;
461;-6,00E-03;4,00E+00;;
462;-2,00E-03;3,92E+00;;
463;-2,00E-03;3,92E+00;;
464;-6,00E-03;3,84E+00;;
465;-6,00E-03;3,84E+00;;
466;-8,00E-03;3,76E+00;;
467;-8,00E-03;3,76E+00;;
468;-1,00E-02;3,68E+00;;
469;-1,00E-02;3,68E+00;;
470;-8,00E-03;3,60E+00;;
471;-8,00E-03;3,60E+00;;
472;-1,00E-02;3,52E+00;;
473;-1,00E-02;3,52E+00;;
474;-1,00E-02;3,44E+00;;
475;-1,00E-02;3,44E+00;;
476;-8,00E-03;3,36E+00;;
477;-8,00E-03;3,36E+00;;
478;-8,00E-03;3,28E+00;;
479;-8,00E-03;3,28E+00;;
480;-8,00E-03;3,20E+00;;
481;-8,00E-03;3,20E+00;;
482;-8,00E-03;3,12E+00;;
483;-8,00E-03;3,12E+00;;
484;-1,00E-02;3,04E+00;;
485;-1,00E-02;3,04E+00;;
486;-8,00E-03;2,88E+00;;
487;-8,00E-03;2,88E+00;;
488;-1,00E-02;2,80E+00;;
489;-1,00E-02;2,80E+00;;
490;-1,40E-02;2,72E+00;;
491;-1,40E-02;2,72E+00;;
492;-1,40E-02;2,64E+00;;
493;-1,40E-02;2,64E+00;;
494;-1,00E-02;2,48E+00;;
495;-1,00E-02;2,48E+00;;
496;-8,00E-03;2,40E+00;;
497;-8,00E-03;2,40E+00;;
498;-8,00E-03;2,32E+00;;
499;-8,00E-03;2,32E+00;;
500;-6,00E-03;2,16E+00;;
501;-6,00E-03;2,16E+00;;
502;-6,00E-03;2,08E+00;;
503;-6,00E-03;2,08E+00;;
504;-6,00E-03;1,92E+00;;
505;-6,00E-03;1,92E+00;;
506;-6,00E-03;1,84E+00;;
507;-6,00E-03;1,84E+00;;
508;-8,00E-03;1,76E+00;;
509;-8,00E-03;1,76E+00;;
510;-8,00E-03;1,60E+00;;
511;-8,00E-03;1,60E+00;;
512;-4,00E-03;1,52E+00;;
513;-4,00E-03;1,52E+00;;
514;-2,00E-03;1,36E+00;;
515;-2,00E-03;1,36E+00;;
516;2,00E-03;1,28E+00;;
517;2,00E-03;1,28E+00;;
518;4,00E-03;1,12E+00;;
519;4,00E-03;1,12E+00;;
520;2,00E-03;1,04E+00;;
521;2,00E-03;1,04E+00;;
522;2,00E-03;8,80E-01;;
523;2,00E-03;8,80E-01;;
524;4,00E-03;8,00E-01;;
525;4,00E-03;8,00E-01;;
526;4,00E-03;6,40E-01;;
527;4,00E-03;6,40E-01;;
528;4,00E-03;5,60E-01;;
529;4,00E-03;5,60E-01;;
530;6,00E-03;4,00E-01;;
531;6,00E-03;4,00E-01;;
532;6,00E-03;3,20E-01;;
533;6,00E-03;3,20E-01;;
534;8,00E-03;1,60E-01;;
535;8,00E-03;1,60E-01;;
536;1,00E-02;8,00E-02;;
537;1,00E-02;8,00E-02;;
538;8,00E-03;-8,00E-02;;
539;8,00E-03;-8,00E-02;;
540;1,00E-02;-1,60E-01;;
541;1,00E-02;-1,60E-01;;
542;1,00E-02;-3,20E-01;;
543;1,00E-02;-3,20E-01;;
544;1,00E-02;-4,80E-01;;
545;1,00E-02;-4,80E-01;;
546;1,40E-02;-5,60E-01;;
547;1,40E-02;-5,60E-01;;
548;1,80E-02;-7,20E-01;;
549;1,80E-02;-7,20E-01;;
550;2,00E-02;-8,00E-01;;
551;2,00E-02;-8,00E-01;;
552;2,00E-02;-9,60E-01;;
553;2,00E-02;-9,60E-01;;
554;2,00E-02;-1,04E+00;;
555;2,00E-02;-1,04E+00;;
556;2,00E-02;-1,20E+00;;
557;2,00E-02;-1,20E+00;;
558;2,20E-02;-1,28E+00;;
559;2,20E-02;-1,28E+00;;
560;2,20E-02;-1,44E+00;;
561;2,20E-02;-1,44E+00;;
562;2,40E-02;-1,52E+00;;
563;2,40E-02;-1,52E+00;;
564;3,00E-02;-1,68E+00;;
565;3,00E-02;-1,68E+00;;
566;3,60E-02;-1,76E+00;;
567;3,60E-02;-1,76E+00;;
568;3,60E-02;-1,92E+00;;
569;3,60E-02;-1,92E+00;;
570;3,80E-02;-2,00E+00;;
571;3,80E-02;-2,00E+00;;
572;4,60E-02;-2,08E+00;;
573;4,60E-02;-2,08E+00;;
574;5,00E-02;-2,24E+00;;
575;5,00E-02;-2,24E+00;;
576;4,80E-02;-2,32E+00;;
577;4,80E-02;-2,32E+00;;
578;5,00E-02;-2,48E+00;;
579;5,00E-02;-2,48E+00;;
580;5,40E-02;-2,56E+00;;
581;5,40E-02;-2,56E+00;;
582;5,60E-02;-2,64E+00;;
583;5,60E-02;-2,64E+00;;
584;6,00E-02;-2,80E+00;;
585;6,00E-02;-2,80E+00;;
586;6,20E-02;-2,88E+00;;
587;6,20E-02;-2,88E+00;;
588;6,60E-02;-2,96E+00;;
589;6,60E-02;-2,96E+00;;
590;7,20E-02;-3,12E+00;;
591;7,20E-02;-3,12E+00;;
592;7,20E-02;-3,20E+00;;
593;7,20E-02;-3,20E+00;;
594;7,20E-02;-3,28E+00;;
595;7,20E-02;-3,28E+00;;
596;8,00E-02;-3,36E+00;;
597;8,00E-02;-3,36E+00;;
598;8,60E-02;-3,44E+00;;
599;8,60E-02;-3,44E+00;;
600;8,20E-02;-3,52E+00;;
601;8,20E-02;-3,52E+00;;
602;7,40E-02;-3,68E+00;;
603;7,40E-02;-3,68E+00;;
604;7,40E-02;-3,76E+00;;
605;7,40E-02;-3,76E+00;;
606;7,60E-02;-3,84E+00;;
607;7,60E-02;-3,84E+00;;
608;7,60E-02;-3,92E+00;;
609;7,60E-02;-3,92E+00;;
610;7,40E-02;-4,00E+00;;
611;7,40E-02;-4,00E+00;;
612;7,00E-02;-4,00E+00;;
613;7,00E-02;-4,00E+00;;
614;7,20E-02;-4,08E+00;;
615;7,20E-02;-4,08E+00;;
616;7,20E-02;-4,16E+00;;
617;7,20E-02;-4,16E+00;;
618;6,80E-02;-4,24E+00;;
619;6,80E-02;-4,24E+00;;
620;6,60E-02;-4,32E+00;;
621;6,60E-02;-4,32E+00;;
622;6,20E-02;-4,40E+00;;
623;6,20E-02;-4,40E+00;;
624;5,60E-02;-4,40E+00;;
625;5,60E-02;-4,40E+00;;
626;5,20E-02;-4,48E+00;;
627;5,20E-02;-4,48E+00;;
628;4,80E-02;-4,56E+00;;
629;4,80E-02;-4,56E+00;;
630;4,60E-02;-4,56E+00;;
631;4,60E-02;-4,56E+00;;
632;4,60E-02;-4,64E+00;;
633;4,60E-02;-4,64E+00;;
634;4,60E-02;-4,64E+00;;
635;4,60E-02;-4,64E+00;;
636;4,00E-02;-4,72E+00;;
637;4,00E-02;-4,72E+00;;
638;4,00E-02;-4,72E+00;;
639;4,00E-02;-4,72E+00;;
640;4,20E-02;-4,80E+00;;
641;4,20E-02;-4,80E+00;;
642;3,80E-02;-4,80E+00;;
643;3,80E-02;-4,80E+00;;
644;3,40E-02;-4,88E+00;;
645;3,40E-02;-4,88E+00;;
646;3,20E-02;-4,88E+00;;
647;3,20E-02;-4,88E+00;;
648;2,60E-02;-4,88E+00;;
649;2,60E-02;-4,88E+00;;
650;2,60E-02;-4,88E+00;;
651;2,60E-02;-4,88E+00;;
652;2,60E-02;-4,88E+00;;
653;2,60E-02;-4,88E+00;;
654;2,20E-02;-4,88E+00;;
655;2,20E-02;-4,88E+00;;
656;2,40E-02;-4,88E+00;;
657;2,40E-02;-4,88E+00;;
658;2,40E-02;-4,96E+00;;
659;2,40E-02;-4,96E+00;;
660;2,00E-02;-4,96E+00;;
661;2,00E-02;-4,96E+00;;
662;1,80E-02;-4,96E+00;;
663;1,80E-02;-4,96E+00;;
664;1,80E-02;-4,88E+00;;
665;1,80E-02;-4,88E+00;;
666;1,60E-02;-4,88E+00;;
667;1,60E-02;-4,88E+00;;
668;1,60E-02;-4,88E+00;;
669;1,60E-02;-4,88E+00;;
670;1,60E-02;-4,88E+00;;
671;1,60E-02;-4,88E+00;;
672;1,20E-02;-4,88E+00;;
673;1,20E-02;-4,88E+00;;
674;1,20E-02;-4,88E+00;;
675;1,20E-02;-4,88E+00;;
676;1,20E-02;-4,80E+00;;
677;1,20E-02;-4,80E+00;;
678;1,00E-02;-4,80E+00;;
679;1,00E-02;-4,80E+00;;
680;8,00E-03;-4,80E+00;;
681;8,00E-03;-4,80E+00;;
682;8,00E-03;-4,80E+00;;
683;8,00E-03;-4,80E+00;;
684;1,00E-02;-4,72E+00;;
685;1,00E-02;-4,72E+00;;
686;1,00E-02;-4,72E+00;;
687;1,00E-02;-4,72E+00;;
688;1,40E-02;-4,64E+00;;
689;1,40E-02;-4,64E+00;;
690;1,40E-02;-4,64E+00;;
691;1,40E-02;-4,64E+00;;
692;1,60E-02;-4,56E+00;;
693;1,60E-02;-4,56E+00;;
694;1,40E-02;-4,56E+00;;
695;1,40E-02;-4,56E+00;;
696;8,00E-03;-4,48E+00;;
697;8,00E-03;-4,48E+00;;
698;8,00E-03;-4,40E+00;;
699;8,00E-03;-4,40E+00;;
700;1,00E-02;-4,40E+00;;
701;1,00E-02;-4,40E+00;;
702;1,00E-02;-4,32E+00;;
703;1,00E-02;-4,32E+00;;
704;1,00E-02;-4,24E+00;;
705;1,00E-02;-4,24E+00;;
706;1,40E-02;-4,16E+00;;
707;1,40E-02;-4,16E+00;;
708;1,40E-02;-4,16E+00;;
709;1,40E-02;-4,16E+00;;
710;1,40E-02;-4,08E+00;;
711;1,40E-02;-4,08E+00;;
712;1,40E-02;-4,00E+00;;
713;1,40E-02;-4,00E+00;;
714;8,00E-03;-3,92E+00;;
715;8,00E-03;-3,92E+00;;
716;6,00E-03;-3,84E+00;;
717;6,00E-03;-3,84E+00;;
718;6,00E-03;-3,76E+00;;
719;6,00E-03;-3,76E+00;;
720;4,00E-03;-3,68E+00;;
721;4,00E-03;-3,68E+00;;
722;4,00E-03;-3,60E+00;;
723;4,00E-03;-3,60E+00;;
724;6,00E-03;-3,52E+00;;
725;6,00E-03;-3,52E+00;;
726;8,00E-03;-3,44E+00;;
727;8,00E-03;-3,44E+00;;
728;6,00E-03;-3,36E+00;;
729;6,00E-03;-3,36E+00;;
730;6,00E-03;-3,28E+00;;
731;6,00E-03;-3,28E+00;;
732;4,00E-03;-3,20E+00;;
733;4,00E-03;-3,20E+00;;
734;2,00E-03;-3,04E+00;;
735;2,00E-03;-3,04E+00;;
736;2,00E-03;-2,96E+00;;
737;2,00E-03;-2,96E+00;;
738;-2,00E-03;-2,88E+00;;
739;-2,00E-03;-2,88E+00;;
740;-2,00E-03;-2,80E+00;;
741;-2,00E-03;-2,80E+00;;
742;2,00E-03;-2,64E+00;;
743;2,00E-03;-2,64E+00;;
744;2,00E-03;-2,56E+00;;
745;2,00E-03;-2,56E+00;;
746;0,00E+00;-2,48E+00;;
747;0,00E+00;-2,48E+00;;
748;2,00E-03;-2,32E+00;;
749;2,00E-03;-2,32E+00;;
750;2,00E-03;-2,24E+00;;
751;2,00E-03;-2,24E+00;;
752;0,00E+00;-2,16E+00;;
753;0,00E+00;-2,16E+00;;
754;2,00E-03;-2,00E+00;;
755;2,00E-03;-2,00E+00;;
756;0,00E+00;-1,92E+00;;
757;0,00E+00;-1,92E+00;;
758;-2,00E-03;-1,76E+00;;
759;-2,00E-03;-1,76E+00;;
760;0,00E+00;-1,68E+00;;
761;0,00E+00;-1,68E+00;;
762;0,00E+00;-1,52E+00;;
763;0,00E+00;-1,52E+00;;
764;0,00E+00;-1,44E+00;;
765;0,00E+00;-1,44E+00;;
766;0,00E+00;-1,36E+00;;
767;0,00E+00;-1,36E+00;;
768;0,00E+00;-1,20E+00;;
769;0,00E+00;-1,20E+00;;
770;-2,00E-03;-1,12E+00;;
771;-2,00E-03;-1,12E+00;;
772;-2,00E-03;-9,60E-01;;
773;-2,00E-03;-9,60E-01;;
774;-2,00E-03;-8,80E-01;;
775;-2,00E-03;-8,80E-01;;
776;-4,00E-03;-7,20E-01;;
777;-4,00E-03;-7,20E-01;;
778;-2,00E-03;-6,40E-01;;
779;-2,00E-03;-6,40E-01;;
780;-4,00E-03;-4,80E-01;;
781;-4,00E-03;-4,80E-01;;
782;-6,00E-03;-3,20E-01;;
783;-6,00E-03;-3,20E-01;;
784;-8,00E-03;-2,40E-01;;
785;-8,00E-03;-2,40E-01;;
786;-1,00E-02;-8,00E-02;;
787;-1,00E-02;-8,00E-02;;
788;-1,40E-02;0,00E+00;;
789;-1,40E-02;0,00E+00;;
790;-1,40E-02;1,60E-01;;
791;-1,40E-02;1,60E-01;;
792;-1,40E-02;2,40E-01;;
793;-1,40E-02;2,40E-01;;
794;-1,60E-02;4,00E-01;;
795;-1,60E-02;4,00E-01;;
796;-1,40E-02;4,80E-01;;
797;-1,40E-02;4,80E-01;;
798;-1,40E-02;6,40E-01;;
799;-1,40E-02;6,40E-01;;
800;-1,80E-02;7,20E-01;;
801;-1,80E-02;7,20E-01;;
802;-2,00E-02;8,80E-01;;
803;-2,00E-02;8,80E-01;;
804;-2,40E-02;1,04E+00;;
805;-2,40E-02;1,04E+00;;
806;-3,00E-02;1,12E+00;;
807;-3,00E-02;1,12E+00;;
808;-3,40E-02;1,28E+00;;
809;-3,40E-02;1,28E+00;;
810;-3,40E-02;1,36E+00;;
811;-3,40E-02;1,36E+00;;
812;-3,60E-02;1,44E+00;;
813;-3,60E-02;1,44E+00;;
814;-3,80E-02;1,60E+00;;
815;-3,80E-02;1,60E+00;;
816;-4,00E-02;1,68E+00;;
817;-4,00E-02;1,68E+00;;
818;-4,60E-02;1,84E+00;;
819;-4,60E-02;1,84E+00;;
820;-4,60E-02;1,92E+00;;
821;-4,60E-02;1,92E+00;;
